Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender,Total_Sales
5300915,2025-07-18,5300915,KTM 390 Adventure RS,321979.38,1,Ahmedabad,1001,Credit Card,26,Male,321979.38
7863382,2025-07-18,7863382,KTM 390 Adventure RS,341970.57,1,Pune,1002,Credit Card,41,Male,341970.57
9135800,2025-07-18,9135800,Himalayan 450 Summit Edition,278889.61,1,Delhi,1004,Credit Card,41,Male,278889.61
7625169,2025-07-18,7625169,Himalayan 450 Dual Tone,290513.14,2,Indore,1013,Credit Card,45,Male,581026.28
9793380,2025-07-18,9793380,Himalayan 450,275197.78,1,Pimpri-Chinchwad,1004,Finance,25,Male,275197.78
3871712,2025-07-19,3871712,Himalayan 450 Summit Edition,258088.75,2,Bangalore,1016,Debit Card,39,Male,516177.5
1177216,2025-07-19,1177216,Himalayan 450,281412.3,1,Mumbai,1014,Credit Card,34,Male,281412.3
5694505,2025-07-19,5694505,KTM 390 Adventure X,341411.84,1,Mumbai,1009,Cash,28,Male,341411.84
3925609,2025-07-19,3925609,KTM 390 Adventure RS,320991.0,1,Indore,1008,Finance,42,Male,320991.0
4244811,2025-07-19,4244811,KTM 390 Adventure X,363204.16,1,Lucknow,1011,UPI,46,Male,363204.16
7519453,2025-07-19,7519453,KTM 390 Adventure X,345413.75,3,Mumbai,1007,Credit Card,41,Male,1036241.25
8002587,2025-07-19,8002587,Himalayan 450 Summit Edition,266425.79,1,Delhi,1013,Credit Card,43,Male,266425.79
4118113,2025-07-19,4118113,KTM 390 Adventure X,365476.96,1,Pimpri-Chinchwad,1006,UPI,36,Male,365476.96
8178560,2025-07-19,8178560,KTM 390 Adventure RS,357778.38,1,Chennai,1002,UPI,25,Male,357778.38
9303143,2025-07-20,9303143,KTM 390 Adventure RS,345662.54,3,Bangalore,1004,Cash,31,Male,1036987.62
6772964,2025-07-20,6772964,Himalayan 450 Summit Edition,281216.29,2,Pune,1016,Cash,33,Male,562432.58
1118581,2025-07-20,1118581,KTM 390 Adventure,346945.94,1,Ahmedabad,1020,UPI,36,Male,346945.94
6918342,2025-07-20,6918342,Himalayan 450 Dual Tone,285932.05,1,Pune,1007,Credit Card,42,Male,285932.05
8433980,2025-07-20,8433980,Himalayan 450 Summit Edition,285161.32,2,Pune,1015,Credit Card,40,Male,570322.64
9198344,2025-07-20,9198344,KTM 390 Adventure RS,343583.16,1,Bangalore,1019,Credit Card,35,Male,343583.16
8722905,2025-07-20,8722905,Himalayan 450,281828.37,1,Hyderabad,1007,Credit Card,30,Male,281828.37
6697469,2025-07-20,6697469,Himalayan 450,301949.59,1,Delhi,1016,Credit Card,41,Male,301949.59
7024945,2025-07-20,7024945,KTM 390 Adventure X,355272.12,1,Jaipur,1001,Credit Card,34,Male,355272.12
3378907,2025-07-20,3378907,KTM 390 Adventure X,339327.11,2,Delhi,1005,Cash,48,Male,678654.22
5863099,2025-07-20,5863099,Himalayan 450,285930.18,1,Jaipur,1003,Credit Card,35,Male,285930.18
7698541,2025-07-21,7698541,KTM 390 Adventure RS,326108.05,1,Indore,1005,Cash,32,Male,326108.05
7929909,2025-07-21,7929909,KTM 390 Adventure X,341562.54,1,Pimpri-Chinchwad,1003,Credit Card,26,Male,341562.54
3326729,2025-07-21,3326729,KTM 390 Adventure RS,364638.42,1,Nagpur,1007,Credit Card,38,Male,364638.42
9697057,2025-07-21,9697057,KTM 390 Adventure RS,339224.21,3,Indore,1001,UPI,47,Male,1017672.63
4782164,2025-07-21,4782164,Himalayan 450,258517.99,1,Mumbai,1013,UPI,53,Male,258517.99
5404309,2025-07-21,5404309,Himalayan 450 Summit Edition,276442.85,1,Pune,1018,UPI,38,Male,276442.85
7463768,2025-07-21,7463768,Himalayan 450,297755.54,1,Indore,1014,UPI,46,Male,297755.54
2804673,2025-07-21,2804673,Himalayan 450 Summit Edition,291695.57,1,Bangalore,1008,Cash,55,Male,291695.57
8128080,2025-07-21,8128080,KTM 390 Adventure X,343790.29,1,Lucknow,1011,Debit Card,55,Male,343790.29
2041566,2025-07-21,2041566,KTM 390 Adventure RS,341385.94,2,Pune,1007,Finance,35,Male,682771.88
5738637,2025-07-21,5738637,KTM 390 Adventure RS,319367.27,1,Hyderabad,1002,UPI,32,Male,319367.27
5290447,2025-07-22,5290447,KTM 390 Adventure X,335887.94,1,Mumbai,1016,Credit Card,50,Male,335887.94
2528362,2025-07-22,2528362,Himalayan 450 Summit Edition,257286.24,1,Pune,1006,UPI,31,Male,257286.24
8639214,2025-07-22,8639214,Himalayan 450 Summit Edition,261588.48,1,Mumbai,1007,UPI,36,Male,261588.48
7180142,2025-07-22,7180142,Himalayan 450,277539.36,2,Mumbai,1001,UPI,37,Male,555078.72
9785780,2025-07-22,9785780,KTM 390 Adventure RS,331220.86,1,Bangalore,1019,Credit Card,42,Male,331220.86
2693675,2025-07-22,2693675,Himalayan 450 Dual Tone,279248.16,3,Chennai,1019,Debit Card,33,Male,837744.48
5674071,2025-07-23,5674071,Himalayan 450 Summit Edition,271308.84,1,Delhi,1003,Credit Card,25,Male,271308.84
5919314,2025-07-23,5919314,KTM 390 Adventure RS,351211.04,1,Pune,1020,Cash,25,Male,351211.04
8323988,2025-07-23,8323988,Himalayan 450 Dual Tone,276270.19,2,Ahmedabad,1017,Debit Card,36,Female,552540.38
8415745,2025-07-23,8415745,KTM 390 Adventure RS,322461.53,1,Ahmedabad,1014,Finance,29,Male,322461.53
5764812,2025-07-23,5764812,Himalayan 450,287633.08,1,Bangalore,1016,Credit Card,37,Male,287633.08
7043995,2025-07-23,7043995,KTM 390 Adventure X,347377.6,1,Delhi,1003,Cash,40,Male,347377.6
8102983,2025-07-23,8102983,KTM 390 Adventure X,369322.59,2,Bangalore,1015,Credit Card,39,Male,738645.18
2554510,2025-07-23,2554510,KTM 390 Adventure X,324699.57,1,Delhi,1018,Credit Card,44,Female,324699.57
8681556,2025-07-23,8681556,KTM 390 Adventure RS,341812.43,1,Ahmedabad,1007,UPI,45,Male,341812.43
5184056,2025-07-23,5184056,Himalayan 450 Dual Tone,292113.15,2,Delhi,1017,UPI,50,Male,584226.3
3379220,2025-07-23,3379220,Himalayan 450,274044.77,1,Pune,1004,Cash,25,Male,274044.77
1116739,2025-07-23,1116739,Himalayan 450 Summit Edition,276004.76,1,Mumbai,1018,UPI,55,Male,276004.76
9439469,2025-07-23,9439469,Himalayan 450 Dual Tone,309630.18,2,Bangalore,1018,Cash,33,Female,619260.36
2861663,2025-07-23,2861663,Himalayan 450 Dual Tone,290901.52,1,Bangalore,1008,Cash,32,Male,290901.52
5533910,2025-07-23,5533910,KTM 390 Adventure X,360269.48,1,Delhi,1001,UPI,30,Female,360269.48
8073575,2025-07-24,8073575,KTM 390 Adventure RS,357860.41,2,Pimpri-Chinchwad,1019,UPI,36,Male,715720.82
3506068,2025-07-24,3506068,KTM 390 Adventure X,319027.2,1,Nagpur,1009,Cash,35,Male,319027.2
5649292,2025-07-24,5649292,KTM 390 Adventure RS,305802.76,1,Pune,1008,Cash,32,Male,305802.76
7563484,2025-07-24,7563484,Himalayan 450,267516.62,2,Hyderabad,1018,Debit Card,41,Male,535033.24
6913318,2025-07-24,6913318,Himalayan 450 Summit Edition,292935.29,3,Pimpri-Chinchwad,1012,Cash,29,Male,878805.87
3792537,2025-07-24,3792537,KTM 390 Adventure X,349557.86,1,Indore,1009,Credit Card,41,Male,349557.86
5808163,2025-07-24,5808163,KTM 390 Adventure X,345250.5,1,Bangalore,1004,Finance,44,Male,345250.5
3358730,2025-07-24,3358730,Himalayan 450 Dual Tone,272813.46,1,Mumbai,1017,Credit Card,42,Male,272813.46
5746771,2025-07-24,5746771,Himalayan 450 Summit Edition,304792.02,3,Indore,1001,Credit Card,43,Female,914376.06
8716868,2025-07-25,8716868,Himalayan 450 Dual Tone,284039.64,1,Chennai,1020,UPI,39,Male,284039.64
9295445,2025-07-25,9295445,Himalayan 450,282622.38,1,Delhi,1006,UPI,38,Male,282622.38
4494679,2025-07-25,4494679,KTM 390 Adventure X,334864.19,1,Chennai,1009,UPI,41,Male,334864.19
7073877,2025-07-25,7073877,Himalayan 450 Summit Edition,250765.79,1,Chennai,1008,UPI,36,Male,250765.79
4809395,2025-07-25,4809395,Himalayan 450,323042.37,2,Pimpri-Chinchwad,1010,Finance,44,Male,646084.74
7926767,2025-07-25,7926767,KTM 390 Adventure X,318797.05,1,Mumbai,1004,UPI,34,Male,318797.05
6800545,2025-07-25,6800545,KTM 390 Adventure X,338387.3,1,Mumbai,1017,Credit Card,31,Male,338387.3
6053679,2025-07-25,6053679,KTM 390 Adventure X,358833.85,1,Chennai,1001,Cash,37,Male,358833.85
8685727,2025-07-25,8685727,Himalayan 450 Dual Tone,265695.7,1,Mumbai,1005,Cash,46,Male,265695.7
2936983,2025-07-25,2936983,Himalayan 450 Dual Tone,288076.33,3,Pune,1013,UPI,54,Female,864228.99
9410184,2025-07-26,9410184,Himalayan 450,281935.36,1,Indore,1012,UPI,44,Female,281935.36
2703728,2025-07-26,2703728,Himalayan 450,279656.18,2,Pune,1020,Finance,46,Male,559312.36
1238826,2025-07-26,1238826,KTM 390 Adventure RS,329219.1,1,Jaipur,1006,Credit Card,47,Male,329219.1
5319453,2025-07-26,5319453,KTM 390 Adventure RS,322648.64,1,Mumbai,1005,UPI,32,Male,322648.64
9483310,2025-07-26,9483310,Himalayan 450 Dual Tone,281203.8,3,Chennai,1008,Debit Card,40,Male,843611.4
3247680,2025-07-27,3247680,KTM 390 Adventure,353752.83,1,Chennai,1003,Credit Card,35,Male,353752.83
3062624,2025-07-27,3062624,KTM 390 Adventure X,368521.16,2,Bangalore,1016,Credit Card,52,Female,737042.32
9347131,2025-07-27,9347131,KTM 390 Adventure,348042.33,1,Chennai,1019,Cash,31,Male,348042.33
8175173,2025-07-27,8175173,KTM 390 Adventure RS,358277.98,2,Lucknow,1011,UPI,44,Female,716555.96
8235574,2025-07-27,8235574,KTM 390 Adventure X,358339.47,1,Mumbai,1008,Cash,39,Female,358339.47
1501590,2025-07-27,1501590,Himalayan 450 Summit Edition,293791.21,1,Pimpri-Chinchwad,1002,Debit Card,33,Male,293791.21
6648393,2025-07-27,6648393,Himalayan 450,302319.5,1,Delhi,1019,Finance,55,Male,302319.5
6375653,2025-07-27,6375653,Himalayan 450 Dual Tone,280186.24,1,Indore,1003,Credit Card,46,Male,280186.24
5152092,2025-07-27,5152092,KTM 390 Adventure RS,353719.0,1,Nagpur,1017,Credit Card,25,Male,353719.0
8097065,2025-07-28,8097065,KTM 390 Adventure X,366519.24,1,Indore,1002,Debit Card,26,Female,366519.24
8412609,2025-07-28,8412609,KTM 390 Adventure RS,346721.08,1,Hyderabad,1011,Debit Card,48,Male,346721.08
3569395,2025-07-28,3569395,Himalayan 450,264115.21,2,Ahmedabad,1020,Credit Card,38,Male,528230.42
3020880,2025-07-28,3020880,KTM 390 Adventure RS,328792.42,1,Pune,1008,UPI,33,Male,328792.42
1564174,2025-07-28,1564174,Himalayan 450 Summit Edition,282260.23,1,Delhi,1003,Cash,35,Male,282260.23
6132869,2025-07-28,6132869,KTM 390 Adventure RS,359017.9,1,Pimpri-Chinchwad,1019,UPI,48,Male,359017.9
4264908,2025-07-28,4264908,Himalayan 450 Dual Tone,306121.89,1,Chennai,1001,UPI,34,Male,306121.89
5074973,2025-07-28,5074973,Himalayan 450 Dual Tone,281380.33,2,Delhi,1016,UPI,42,Male,562760.66
7621778,2025-07-28,7621778,KTM 390 Adventure RS,337195.78,1,Hyderabad,1009,UPI,47,Male,337195.78
6083769,2025-07-28,6083769,Himalayan 450 Summit Edition,302711.93,1,Bangalore,1018,Cash,47,Male,302711.93
4055068,2025-07-28,4055068,KTM 390 Adventure RS,356379.05,1,Indore,1018,Cash,32,Female,356379.05
5813673,2025-07-28,5813673,KTM 390 Adventure RS,333277.25,1,Delhi,1012,Cash,46,Male,333277.25
1224695,2025-07-28,1224695,Himalayan 450 Dual Tone,268454.3,1,Mumbai,1014,UPI,45,Male,268454.3
2183493,2025-07-28,2183493,Himalayan 450 Summit Edition,286752.36,2,Chennai,1004,Credit Card,39,Male,573504.72
6444003,2025-07-29,6444003,Himalayan 450 Summit Edition,261865.81,1,Lucknow,1014,Cash,28,Male,261865.81
8977848,2025-07-29,8977848,Himalayan 450,282760.74,1,Mumbai,1019,Debit Card,25,Male,282760.74
5834357,2025-07-29,5834357,Himalayan 450,281349.48,1,Chennai,1011,Finance,46,Male,281349.48
3977299,2025-07-29,3977299,Himalayan 450 Summit Edition,289426.1,1,Mumbai,1016,Cash,27,Male,289426.1
1900542,2025-07-29,1900542,KTM 390 Adventure X,343871.23,1,Bangalore,1016,Credit Card,39,Male,343871.23
4917000,2025-07-29,4917000,Himalayan 450 Dual Tone,283845.68,1,Delhi,1015,Credit Card,25,Male,283845.68
7565792,2025-07-29,7565792,Himalayan 450,282800.93,1,Indore,1007,UPI,39,Male,282800.93
2199529,2025-07-29,2199529,Himalayan 450 Dual Tone,277812.81,1,Ahmedabad,1013,Cash,53,Male,277812.81
6925313,2025-07-29,6925313,Himalayan 450 Dual Tone,286997.96,1,Jaipur,1019,UPI,44,Female,286997.96
6053929,2025-07-29,6053929,KTM 390 Adventure RS,338621.8,1,Pune,1011,UPI,37,Female,338621.8
3363999,2025-07-29,3363999,KTM 390 Adventure X,352300.25,1,Hyderabad,1015,UPI,39,Male,352300.25
1726448,2025-07-29,1726448,KTM 390 Adventure RS,350641.13,1,Chennai,1007,Cash,35,Female,350641.13
6337355,2025-07-30,6337355,Himalayan 450,280957.06,1,Chennai,1018,Credit Card,49,Female,280957.06
3705421,2025-07-30,3705421,Himalayan 450 Summit Edition,280384.85,1,Pune,1019,Finance,38,Female,280384.85
2491633,2025-07-30,2491633,KTM 390 Adventure RS,340954.54,1,Delhi,1016,Credit Card,30,Male,340954.54
4626307,2025-07-30,4626307,Himalayan 450 Summit Edition,293513.69,2,Bangalore,1010,Debit Card,35,Male,587027.38
6091995,2025-07-30,6091995,KTM 390 Adventure RS,371678.98,2,Ahmedabad,1010,Debit Card,28,Female,743357.96
8035655,2025-07-31,8035655,KTM 390 Adventure X,327835.3,1,Bangalore,1016,UPI,30,Male,327835.3
1898628,2025-07-31,1898628,Himalayan 450,292379.48,1,Ahmedabad,1011,Credit Card,41,Male,292379.48
3625263,2025-07-31,3625263,KTM 390 Adventure RS,321355.24,1,Delhi,1009,Credit Card,35,Male,321355.24
6436526,2025-07-31,6436526,KTM 390 Adventure RS,344044.37,1,Lucknow,1006,Debit Card,40,Male,344044.37
5115741,2025-07-31,5115741,KTM 390 Adventure X,358971.08,1,Delhi,1008,Credit Card,28,Male,358971.08
5495013,2025-07-31,5495013,Himalayan 450 Summit Edition,292027.0,1,Delhi,1003,UPI,37,Male,292027.0
8082212,2025-07-31,8082212,Himalayan 450 Dual Tone,304684.49,1,Bangalore,1010,Debit Card,34,Male,304684.49
3057797,2025-07-31,3057797,Himalayan 450,284464.68,1,Chennai,1013,Cash,27,Male,284464.68
9649769,2025-07-31,9649769,Himalayan 450 Summit Edition,282796.1,1,Bangalore,1012,Cash,53,Male,282796.1
7486460,2025-07-31,7486460,KTM 390 Adventure RS,382210.74,1,Chennai,1017,Credit Card,39,Male,382210.74
1190285,2025-07-31,1190285,KTM 390 Adventure X,347598.97,1,Indore,1007,Cash,39,Male,347598.97
6556452,2025-07-31,6556452,KTM 390 Adventure RS,362129.46,1,Mumbai,1007,Debit Card,26,Male,362129.46
8026492,2025-07-31,8026492,KTM 390 Adventure X,354842.88,1,Chennai,1007,Debit Card,48,Male,354842.88
8659564,2025-08-01,8659564,KTM 390 Adventure RS,330558.27,1,Pimpri-Chinchwad,1008,UPI,44,Male,330558.27
4458332,2025-08-01,4458332,Himalayan 450 Summit Edition,277304.34,1,Hyderabad,1008,UPI,26,Male,277304.34
2931441,2025-08-01,2931441,Himalayan 450 Dual Tone,280777.08,2,Hyderabad,1017,UPI,41,Male,561554.16
8347075,2025-08-01,8347075,KTM 390 Adventure RS,337356.08,1,Jaipur,1019,Cash,30,Male,337356.08
3891005,2025-08-01,3891005,Himalayan 450 Summit Edition,265880.37,1,Chennai,1017,Cash,37,Female,265880.37
5928476,2025-08-01,5928476,KTM 390 Adventure X,332668.64,1,Indore,1009,UPI,40,Male,332668.64
8694867,2025-08-01,8694867,KTM 390 Adventure X,352721.86,1,Pune,1009,Credit Card,37,Male,352721.86
5981262,2025-08-01,5981262,KTM 390 Adventure RS,333353.11,2,Mumbai,1004,UPI,32,Male,666706.22
4868452,2025-08-02,4868452,Himalayan 450 Summit Edition,300347.55,1,Chennai,1010,UPI,45,Male,300347.55
1428988,2025-08-02,1428988,Himalayan 450,309411.64,1,Delhi,1016,Credit Card,49,Male,309411.64
2913980,2025-08-02,2913980,Himalayan 450 Dual Tone,305177.0,1,Pune,1010,Credit Card,46,Male,305177.0
4463227,2025-08-02,4463227,Himalayan 450 Summit Edition,281798.53,2,Indore,1003,Credit Card,48,Male,563597.06
2111288,2025-08-02,2111288,Himalayan 450,270270.16,1,Jaipur,1018,Finance,44,Male,270270.16
9559556,2025-08-02,9559556,KTM 390 Adventure X,342045.87,2,Bangalore,1002,UPI,44,Male,684091.74
3469970,2025-08-02,3469970,KTM 390 Adventure RS,352290.84,1,Pimpri-Chinchwad,1014,Cash,36,Male,352290.84
8766824,2025-08-02,8766824,Himalayan 450 Dual Tone,279144.24,3,Bangalore,1008,Credit Card,25,Male,837432.72
2568146,2025-08-02,2568146,KTM 390 Adventure X,289764.55,2,Indore,1012,Finance,35,Female,579529.1
6156758,2025-08-02,6156758,Himalayan 450 Summit Edition,292520.65,1,Bangalore,1018,Finance,29,Male,292520.65
9678376,2025-08-03,9678376,KTM 390 Adventure X,363732.83,1,Mumbai,1017,Debit Card,40,Male,363732.83
5778972,2025-08-03,5778972,Himalayan 450 Summit Edition,307498.1,3,Mumbai,1004,Cash,31,Male,922494.3
3724006,2025-08-03,3724006,Himalayan 450 Dual Tone,264206.94,2,Bangalore,1019,UPI,49,Male,528413.88
7211715,2025-08-03,7211715,Himalayan 450 Dual Tone,261844.74,1,Indore,1018,UPI,48,Female,261844.74
9727148,2025-08-03,9727148,KTM 390 Adventure RS,320818.51,1,Jaipur,1004,UPI,39,Male,320818.51
9910852,2025-08-03,9910852,KTM 390 Adventure RS,359711.87,1,Mumbai,1002,UPI,46,Male,359711.87
7607912,2025-08-03,7607912,KTM 390 Adventure X,318530.22,1,Indore,1008,Credit Card,48,Male,318530.22
9108262,2025-08-03,9108262,KTM 390 Adventure X,322271.12,1,Pune,1012,UPI,30,Female,322271.12
1653668,2025-08-03,1653668,KTM 390 Adventure RS,346124.43,1,Indore,1014,UPI,32,Male,346124.43
3746153,2025-08-03,3746153,KTM 390 Adventure X,321518.36,1,Hyderabad,1009,Credit Card,44,Male,321518.36
1855695,2025-08-04,1855695,Himalayan 450 Summit Edition,302742.0,1,Jaipur,1009,UPI,44,Male,302742.0
9621837,2025-08-04,9621837,Himalayan 450,280352.57,2,Lucknow,1015,Finance,38,Female,560705.14
3887757,2025-08-04,3887757,KTM 390 Adventure RS,353665.96,2,Mumbai,1006,UPI,33,Male,707331.92
4477899,2025-08-04,4477899,KTM 390 Adventure X,346779.84,2,Pimpri-Chinchwad,1013,UPI,28,Female,693559.68
6708824,2025-08-04,6708824,Himalayan 450 Dual Tone,277127.79,1,Ahmedabad,1002,UPI,35,Female,277127.79
6287267,2025-08-04,6287267,KTM 390 Adventure X,327868.36,3,Indore,1017,Credit Card,43,Male,983605.08
7071845,2025-08-04,7071845,Himalayan 450 Summit Edition,278875.01,2,Jaipur,1012,Cash,42,Male,557750.02
4049316,2025-08-04,4049316,KTM 390 Adventure RS,312116.1,3,Indore,1007,UPI,25,Male,936348.3
2955206,2025-08-04,2955206,KTM 390 Adventure X,317777.89,1,Mumbai,1004,Credit Card,48,Male,317777.89
4411647,2025-08-04,4411647,Himalayan 450 Summit Edition,276434.72,1,Indore,1014,UPI,54,Female,276434.72
7277120,2025-08-05,7277120,KTM 390 Adventure RS,371098.32,1,Pune,1002,Credit Card,34,Male,371098.32
2731530,2025-08-05,2731530,Himalayan 450 Dual Tone,275526.27,1,Indore,1015,UPI,39,Male,275526.27
6134639,2025-08-05,6134639,Himalayan 450 Summit Edition,303038.8,1,Pune,1017,Cash,49,Male,303038.8
2473300,2025-08-05,2473300,KTM 390 Adventure RS,368221.19,1,Indore,1004,UPI,28,Male,368221.19
7666199,2025-08-05,7666199,KTM 390 Adventure RS,333049.84,1,Bangalore,1005,Credit Card,48,Male,333049.84
2609184,2025-08-05,2609184,Himalayan 450,289707.16,2,Delhi,1009,UPI,38,Male,579414.32
8689205,2025-08-05,8689205,KTM 390 Adventure X,362805.14,1,Pune,1020,Cash,43,Male,362805.14
2712503,2025-08-06,2712503,Himalayan 450 Summit Edition,296278.82,2,Jaipur,1009,UPI,38,Male,592557.64
5835451,2025-08-06,5835451,KTM 390 Adventure X,354254.21,1,Bangalore,1015,Credit Card,28,Female,354254.21
2845700,2025-08-06,2845700,KTM 390 Adventure X,330965.42,1,Delhi,1008,Cash,36,Male,330965.42
6241218,2025-08-06,6241218,Himalayan 450,299149.54,1,Chennai,1002,Finance,31,Female,299149.54
5245576,2025-08-06,5245576,KTM 390 Adventure X,342384.58,1,Hyderabad,1009,UPI,28,Male,342384.58
3230919,2025-08-06,3230919,KTM 390 Adventure X,351215.34,2,Bangalore,1017,Credit Card,35,Male,702430.68
1154692,2025-08-06,1154692,KTM 390 Adventure RS,352578.91,2,Mumbai,1015,UPI,30,Male,705157.82
8188106,2025-08-07,8188106,KTM 390 Adventure X,345649.21,1,Indore,1007,Credit Card,39,Male,345649.21
6973721,2025-08-07,6973721,KTM 390 Adventure RS,316073.02,1,Pimpri-Chinchwad,1001,UPI,39,Male,316073.02
6506774,2025-08-07,6506774,Himalayan 450 Dual Tone,282637.81,1,Pimpri-Chinchwad,1012,Cash,38,Male,282637.81
2141766,2025-08-07,2141766,Himalayan 450,295052.4,1,Bangalore,1020,Debit Card,37,Male,295052.4
7779617,2025-08-07,7779617,KTM 390 Adventure RS,335677.97,1,Delhi,1010,UPI,50,Male,335677.97
8152765,2025-08-07,8152765,KTM 390 Adventure X,318896.33,1,Pimpri-Chinchwad,1008,UPI,25,Male,318896.33
8707690,2025-08-07,8707690,KTM 390 Adventure RS,360825.38,2,Pune,1001,Debit Card,44,Male,721650.76
1563889,2025-08-07,1563889,KTM 390 Adventure RS,354497.66,1,Delhi,1002,Cash,33,Male,354497.66
4388445,2025-08-07,4388445,KTM 390 Adventure X,326060.69,2,Pune,1011,UPI,46,Male,652121.38
9706406,2025-08-08,9706406,KTM 390 Adventure X,351342.09,1,Bangalore,1003,Credit Card,26,Male,351342.09
1593975,2025-08-08,1593975,KTM 390 Adventure X,340264.59,2,Lucknow,1015,Credit Card,50,Male,680529.18
5494445,2025-08-08,5494445,Himalayan 450,258289.99,1,Delhi,1001,UPI,39,Male,258289.99
5577033,2025-08-08,5577033,KTM 390 Adventure RS,330467.62,2,Delhi,1011,Finance,35,Female,660935.24
8934132,2025-08-08,8934132,Himalayan 450 Summit Edition,248835.33,1,Indore,1008,Credit Card,46,Male,248835.33
5155299,2025-08-08,5155299,Himalayan 450,264585.69,3,Chennai,1019,UPI,50,Male,793757.07
7281646,2025-08-08,7281646,Himalayan 450 Dual Tone,272234.79,1,Pimpri-Chinchwad,1010,UPI,40,Male,272234.79
4080202,2025-08-08,4080202,Himalayan 450,294058.19,1,Delhi,1020,Cash,38,Female,294058.19
5573957,2025-08-08,5573957,KTM 390 Adventure X,315790.23,1,Ahmedabad,1019,UPI,25,Male,315790.23
5777376,2025-08-08,5777376,Himalayan 450,289400.03,1,Bangalore,1005,UPI,37,Male,289400.03
7508856,2025-08-08,7508856,KTM 390 Adventure RS,354025.68,1,Bangalore,1016,Debit Card,42,Male,354025.68
2726676,2025-08-08,2726676,Himalayan 450,292250.15,1,Bangalore,1017,Credit Card,49,Male,292250.15
9549906,2025-08-09,9549906,KTM 390 Adventure RS,340515.47,1,Mumbai,1007,Credit Card,55,Female,340515.47
8601709,2025-08-09,8601709,KTM 390 Adventure X,355212.35,1,Lucknow,1004,Credit Card,47,Male,355212.35
8845772,2025-08-09,8845772,Himalayan 450 Summit Edition,292223.9,1,Jaipur,1011,Cash,41,Male,292223.9
7282444,2025-08-09,7282444,Himalayan 450 Dual Tone,304131.21,1,Nagpur,1020,Cash,44,Male,304131.21
5423475,2025-08-09,5423475,KTM 390 Adventure X,339638.25,2,Jaipur,1006,Credit Card,25,Male,679276.5
9715912,2025-08-09,9715912,KTM 390 Adventure RS,325448.81,1,Bangalore,1018,Debit Card,36,Female,325448.81
2984117,2025-08-10,2984117,KTM 390 Adventure X,343829.36,1,Lucknow,1005,Credit Card,39,Male,343829.36
1158253,2025-08-10,1158253,KTM 390 Adventure RS,332322.33,1,Delhi,1018,UPI,29,Male,332322.33
6605085,2025-08-10,6605085,KTM 390 Adventure RS,354056.89,1,Lucknow,1009,Cash,40,Male,354056.89
5467223,2025-08-10,5467223,Himalayan 450,265326.01,1,Indore,1012,Cash,34,Male,265326.01
3654965,2025-08-10,3654965,Himalayan 450,260717.34,3,Bangalore,1015,UPI,44,Male,782152.02
5170555,2025-08-10,5170555,KTM 390 Adventure X,339337.03,1,Delhi,1015,Credit Card,44,Male,339337.03
3073290,2025-08-10,3073290,KTM 390 Adventure RS,341784.43,1,Delhi,1001,UPI,25,Female,341784.43
2451469,2025-08-10,2451469,KTM 390 Adventure RS,368037.02,1,Pune,1015,UPI,43,Male,368037.02
9714892,2025-08-10,9714892,KTM 390 Adventure X,359527.26,1,Bangalore,1011,Credit Card,33,Male,359527.26
6276776,2025-08-11,6276776,Himalayan 450 Summit Edition,278463.75,1,Lucknow,1013,UPI,27,Female,278463.75
8567476,2025-08-11,8567476,Himalayan 450 Dual Tone,269980.17,1,Chennai,1005,Credit Card,29,Male,269980.17
7913744,2025-08-11,7913744,Himalayan 450,282780.95,1,Delhi,1015,Debit Card,37,Male,282780.95
5168962,2025-08-11,5168962,KTM 390 Adventure X,336961.29,1,Ahmedabad,1005,Debit Card,42,Male,336961.29
1325437,2025-08-11,1325437,Himalayan 450 Summit Edition,297239.44,1,Bangalore,1008,Finance,42,Male,297239.44
3988793,2025-08-11,3988793,KTM 390 Adventure X,342638.85,1,Delhi,1009,Credit Card,40,Male,342638.85
4791481,2025-08-11,4791481,KTM 390 Adventure RS,393556.37,2,Ahmedabad,1018,UPI,37,Female,787112.74
6289283,2025-08-11,6289283,KTM 390 Adventure X,339921.76,1,Indore,1006,UPI,39,Female,339921.76
9466721,2025-08-11,9466721,KTM 390 Adventure RS,331066.93,1,Indore,1007,UPI,38,Male,331066.93
9526086,2025-08-11,9526086,KTM 390 Adventure X,356026.47,2,Bangalore,1009,Credit Card,50,Female,712052.94
9447680,2025-08-12,9447680,KTM 390 Adventure RS,314522.51,1,Lucknow,1014,UPI,33,Male,314522.51
9975681,2025-08-12,9975681,KTM 390 Adventure X,345971.78,2,Chennai,1006,Cash,40,Male,691943.56
4353597,2025-08-12,4353597,Himalayan 450,242704.71,1,Delhi,1006,Credit Card,42,Male,242704.71
3711793,2025-08-12,3711793,KTM 390 Adventure RS,323780.46,2,Mumbai,1014,Finance,37,Male,647560.92
7084010,2025-08-12,7084010,KTM 390 Adventure X,347063.02,1,Bangalore,1003,Cash,44,Male,347063.02
2705215,2025-08-12,2705215,Himalayan 450,278084.17,1,Indore,1012,Credit Card,38,Male,278084.17
4089809,2025-08-12,4089809,KTM 390 Adventure X,338219.13,2,Pune,1015,Finance,49,Male,676438.26
